variant,model,id,gold,prediction,confidence,correct,raw
independent_recheck,gpt-5.6-luna,banking-227,wrong_amount_of_cash_received,declined_cash_withdrawal,97,0,"{""label"":""declined_cash_withdrawal"",""confidence"":97}"
anchored_scale,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
evidence_balance,gpt-5.6-luna,banking-152,pin_blocked,passcode_forgotten,58,0,"{""label"":""passcode_forgotten"",""confidence"":58}"
independent_recheck,gpt-5.6-luna,banking-068,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,96,1,"{""label"":""cancel_transfer"",""confidence"":96}"
independent_recheck,gpt-5.6-luna,banking-136,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-071,compromised_card,card_payment_not_recognised,98,0,"{""label"":""card_payment_not_recognised"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-034,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-062,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-130,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{""label"":""lost_or_stolen_phone"",""confidence"":100}"
anchored_scale,gpt-5.6-luna,banking-109,failed_transfer,failed_transfer,85,1,"{""label"":""failed_transfer"",""confidence"":85}"
proper_score,gpt-5.6-luna,banking-211,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-119,get_physical_card,change_pin,99,0,"{""label"":""change_pin"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-079,declined_card_payment,declined_card_payment,97,1,"{""label"":""declined_card_payment"",""confidence"":97}"
top_two_mass,gpt-5.6-luna,banking-092,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-098,exchange_charge,exchange_charge,96,1,"{""label"":""exchange_charge"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-046,card_not_working,card_not_working,95,1,"{""label"":""card_not_working"",""confidence"":95}"
anchored_scale,gpt-5.6-luna,banking-230,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,98,1,"{""label"":""cancel_transfer"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-122,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-071,compromised_card,card_payment_not_recognised,97,0,"{""label"":""card_payment_not_recognised"",""confidence"":97}"
proper_score,gpt-5.6-luna,banking-107,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,99,1,"{""label"":""exchange_via_app"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-227,wrong_amount_of_cash_received,declined_cash_withdrawal,98,0,"{""label"":""declined_cash_withdrawal"",""confidence"":98}"
evidence_balance,gpt-5.6-luna,banking-052,card_payment_not_recognised,extra_charge_on_statement,54,0,"{""label"":""extra_charge_on_statement"",""confidence"":54}"
anchored_scale,gpt-5.6-luna,banking-100,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-001,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-046,card_not_working,card_not_working,98,1,"{""label"":""card_not_working"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-122,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-161,reverted_card_payment?,reverted_card_payment?,98,1,"{""label"":""reverted_card_payment?"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-073,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-148,pending_transfer,pending_transfer,98,1,"{""label"":""pending_transfer"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-011,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-098,exchange_charge,exchange_charge,96,1,"{""label"":""exchange_charge"",""confidence"":96}"
anchored_scale,gpt-5.6-luna,banking-140,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-038,card_arrival,card_arrival,74,1,"{""label"":""card_arrival"",""confidence"":74}"
top_two_mass,gpt-5.6-luna,banking-068,change_pin,change_pin,98,1,"{""label"":""change_pin"",""confidence"":98}"
evidence_balance,gpt-5.6-luna,banking-149,pending_transfer,balance_not_updated_after_bank_transfer,95,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-200,transfer_not_received_by_recipient,pending_transfer,38,0,"{""label"":""pending_transfer"",""confidence"":38}"
independent_recheck,gpt-5.6-luna,banking-046,card_not_working,card_not_working,98,1,"{""label"":""card_not_working"",""confidence"":98}"
evidence_balance,gpt-5.6-luna,banking-065,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-112,fiat_currency_support,fiat_currency_support,98,1,"{""label"":""fiat_currency_support"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-178,top_up_failed,top_up_failed,96,1,"{""label"":""top_up_failed"",""confidence"":96}"
anchored_scale,gpt-5.6-luna,banking-017,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-067,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-097,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
evidence_balance,gpt-5.6-luna,banking-161,reverted_card_payment?,reverted_card_payment?,98,1,"{""label"":""reverted_card_payment?"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,96,1,"{""label"":""get_disposable_virtual_card"",""confidence"":96}"
evidence_balance,gpt-5.6-luna,banking-050,card_payment_fee_charged,card_payment_fee_charged,55,1,"{""label"":""card_payment_fee_charged"",""confidence"":55}"
evidence_balance,gpt-5.6-luna,banking-080,declined_card_payment,declined_card_payment,98,1,"{""label"":""declined_card_payment"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-019,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,96,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":96}"
proper_score,gpt-5.6-luna,banking-080,declined_card_payment,declined_card_payment,98,1,"{""label"":""declined_card_payment"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-155,receiving_money,verify_source_of_funds,55,0,"{""label"":""verify_source_of_funds"",""confidence"":55}"
proper_score,gpt-5.6-luna,banking-191,transaction_charged_twice,transaction_charged_twice,55,1,"{""label"":""transaction_charged_twice"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-182,top_up_limits,top_up_limits,96,1,"{""label"":""top_up_limits"",""confidence"":96}"
independent_recheck,gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,84,1,"{""label"":""get_disposable_virtual_card"",""confidence"":84}"
top_two_mass,gpt-5.6-luna,banking-097,exchange_charge,exchange_charge,96,1,"{""label"":""exchange_charge"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-005,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-127,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,98,1,"{""label"":""cancel_transfer"",""confidence"":98}"
proper_score,gpt-5.6-luna,banking-172,top_up_by_card_charge,top_up_by_card_charge,96,1,"{""label"":""top_up_by_card_charge"",""confidence"":96}"
anchored_scale,gpt-5.6-luna,banking-142,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-100,exchange_rate,exchange_rate,96,1,"{""label"":""exchange_rate"",""confidence"":96}"
evidence_balance,gpt-5.6-luna,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-059,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-224,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-215,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-178,top_up_failed,top_up_failed,98,1,"{""label"":""top_up_failed"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-179,top_up_failed,top_up_failed,95,1,"{""label"":""top_up_failed"",""confidence"":95}"
anchored_scale,gpt-5.6-luna,banking-010,apple_pay_or_google_pay,apple_pay_or_google_pay,96,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":96}"
anchored_scale,gpt-5.6-luna,banking-166,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
independent_recheck,gpt-5.6-luna,banking-031,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-184,top_up_reverted,top_up_reverted,98,1,"{""label"":""top_up_reverted"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-026,beneficiary_not_allowed,beneficiary_not_allowed,85,1,"{""label"":""beneficiary_not_allowed"",""confidence"":85}"
independent_recheck,gpt-5.6-luna,banking-080,declined_card_payment,declined_card_payment,99,1,"{""label"":""declined_card_payment"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-190,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-205,unable_to_verify_identity,unable_to_verify_identity,98,1,"{""label"":""unable_to_verify_identity"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-091,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-223,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,96,1,"{""label"":""transfer_timing"",""confidence"":96}"
independent_recheck,gpt-5.6-luna,banking-100,exchange_rate,exchange_rate,98,1,"{""label"":""exchange_rate"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-131,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{""label"":""lost_or_stolen_phone"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-116,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-001,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-056,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-128,lost_or_stolen_card,card_arrival,55,0,"{""label"":""card_arrival"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-002,Refund_not_showing_up,Refund_not_showing_up,98,1,"{""label"":""Refund_not_showing_up"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-037,card_arrival,card_arrival,70,1,"{""label"":""card_arrival"",""confidence"":70}"
evidence_balance,gpt-5.6-luna,banking-143,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-121,getting_spare_card,getting_spare_card,92,1,"{""label"":""getting_spare_card"",""confidence"":92}"
top_two_mass,gpt-5.6-luna,banking-110,failed_transfer,transfer_timing,20,0,"{""label"":""transfer_timing"",""confidence"":20}"
top_two_mass,gpt-5.6-luna,banking-089,direct_debit_payment_not_recognised,request_refund,78,0,"{""label"":""request_refund"",""confidence"":78}"
independent_recheck,gpt-5.6-luna,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-068,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,96,1,"{""label"":""cancel_transfer"",""confidence"":96}"
independent_recheck,gpt-5.6-luna,banking-142,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-128,lost_or_stolen_card,card_arrival,72,0,"{""label"":""card_arrival"",""confidence"":72}"
independent_recheck,gpt-5.6-luna,banking-017,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-155,receiving_money,verify_source_of_funds,67,0,"{""label"":""verify_source_of_funds"",""confidence"":67}"
proper_score,gpt-5.6-luna,banking-200,transfer_not_received_by_recipient,pending_transfer,35,0,"{""label"":""pending_transfer"",""confidence"":35}"
anchored_scale,gpt-5.6-luna,banking-043,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-125,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-037,card_arrival,card_arrival,96,1,"{""label"":""card_arrival"",""confidence"":96}"
proper_score,gpt-5.6-luna,banking-170,top_up_by_bank_transfer_charge,transfer_fee_charged,97,0,"{""label"":""transfer_fee_charged"",""confidence"":97}"
independent_recheck,gpt-5.6-luna,banking-113,fiat_currency_support,exchange_via_app,94,0,"{""label"":""exchange_via_app"",""confidence"":94}"
proper_score,gpt-5.6-luna,banking-031,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-067,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-124,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-044,card_linking,card_linking,91,1,"{""label"":""card_linking"",""confidence"":91}"
anchored_scale,gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,96,1,"{""label"":""cancel_transfer"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-004,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-085,declined_transfer,declined_cash_withdrawal,58,0,"{""label"":""declined_cash_withdrawal"",""confidence"":58}"
independent_recheck,gpt-5.6-luna,banking-038,card_arrival,card_arrival,96,1,"{""label"":""card_arrival"",""confidence"":96}"
evidence_balance,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-043,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-103,exchange_via_app,exchange_via_app,70,1,"{""label"":""exchange_via_app"",""confidence"":70}"
proper_score,gpt-5.6-luna,banking-167,terminate_account,terminate_account,99,1,"{""label"":""terminate_account"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-011,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-008,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-212,verify_source_of_funds,verify_source_of_funds,96,1,"{""label"":""verify_source_of_funds"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,96,1,"{""label"":""transfer_timing"",""confidence"":96}"
independent_recheck,gpt-5.6-luna,banking-013,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-158,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-032,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-089,direct_debit_payment_not_recognised,request_refund,94,0,"{""label"":""request_refund"",""confidence"":94}"
anchored_scale,gpt-5.6-luna,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-166,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
proper_score,gpt-5.6-luna,banking-157,request_refund,request_refund,88,1,"{""label"":""request_refund"",""confidence"":88}"
top_two_mass,gpt-5.6-luna,banking-193,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
proper_score,gpt-5.6-luna,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-056,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-163,supported_cards_and_currencies,supported_cards_and_currencies,98,1,"{""label"":""supported_cards_and_currencies"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-094,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-064,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,93,1,"{""label"":""top_up_by_card_charge"",""confidence"":93}"
evidence_balance,gpt-5.6-luna,banking-128,lost_or_stolen_card,card_arrival,62,0,"{""label"":""card_arrival"",""confidence"":62}"
anchored_scale,gpt-5.6-luna,banking-058,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,78,1,"{""label"":""top_up_by_card_charge"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-191,transaction_charged_twice,transaction_charged_twice,55,1,"{""label"":""transaction_charged_twice"",""confidence"":55}"
proper_score,gpt-5.6-luna,banking-091,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-199,transfer_not_received_by_recipient,transfer_not_received_by_recipient,99,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-145,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-031,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-097,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
independent_recheck,gpt-5.6-luna,banking-181,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-169,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,98,1,"{""label"":""top_up_by_bank_transfer_charge"",""confidence"":98}"
anchored_scale,gpt-5.6-luna,banking-185,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-211,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-073,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-002,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-230,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-026,beneficiary_not_allowed,beneficiary_not_allowed,97,1,"{""label"":""beneficiary_not_allowed"",""confidence"":97}"
anchored_scale,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-019,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,98,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":98}"
proper_score,gpt-5.6-luna,banking-143,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-205,unable_to_verify_identity,unable_to_verify_identity,99,1,"{""label"":""unable_to_verify_identity"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-020,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,96,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":96}"
proper_score,gpt-5.6-luna,banking-082,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-119,get_physical_card,change_pin,96,0,"{""label"":""change_pin"",""confidence"":96}"
anchored_scale,gpt-5.6-luna,banking-046,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-089,direct_debit_payment_not_recognised,request_refund,94,0,"{""label"":""request_refund"",""confidence"":94}"
evidence_balance,gpt-5.6-luna,banking-157,request_refund,request_refund,88,1,"{""label"":""request_refund"",""confidence"":88}"
anchored_scale,gpt-5.6-luna,banking-020,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,98,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-049,card_payment_fee_charged,top_up_by_card_charge,45,0,"{""label"":""top_up_by_card_charge"",""confidence"":45}"
anchored_scale,gpt-5.6-luna,banking-152,pin_blocked,passcode_forgotten,78,0,"{""label"":""passcode_forgotten"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-047,card_not_working,card_not_working,85,1,"{""label"":""card_not_working"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-073,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,88,1,"{""label"":""get_disposable_virtual_card"",""confidence"":88}"
independent_recheck,gpt-5.6-luna,banking-175,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-085,declined_transfer,declined_cash_withdrawal,51,0,"{""label"":""declined_cash_withdrawal"",""confidence"":51}"
anchored_scale,gpt-5.6-luna,banking-214,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-226,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-062,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-022,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,97,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":97}"
evidence_balance,gpt-5.6-luna,banking-101,exchange_rate,exchange_rate,99,1,"{""label"":""exchange_rate"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,96,1,"{""label"":""exchange_via_app"",""confidence"":96}"
proper_score,gpt-5.6-luna,banking-086,declined_transfer,declined_card_payment,99,0,"{""label"":""declined_card_payment"",""confidence"":99}"
evidence_balance,gpt-5.6-luna,banking-095,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
proper_score,gpt-5.6-luna,banking-131,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
independent_recheck,gpt-5.6-luna,banking-124,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-118,get_physical_card,change_pin,55,0,"{""label"":""change_pin"",""confidence"":55}"
anchored_scale,gpt-5.6-luna,banking-149,pending_transfer,balance_not_updated_after_bank_transfer,93,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":93}"
top_two_mass,gpt-5.6-luna,banking-220,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
anchored_scale,gpt-5.6-luna,banking-199,transfer_not_received_by_recipient,transfer_not_received_by_recipient,99,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-080,declined_card_payment,declined_card_payment,96,1,"{""label"":""declined_card_payment"",""confidence"":96}"
