variant,model,id,gold,prediction,confidence,correct,raw
top_two_mass,gpt-5.6-luna,banking-615,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-407,country_support,country_support,70,1,"{""label"":""country_support"",""confidence"":70}"
top_two_mass,gpt-5.6-luna,banking-030,cancel_transfer,cancel_transfer,99,1,"{""label"":""cancel_transfer"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-402,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-380,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,96,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-553,passcode_forgotten,passcode_forgotten,96,1,"{""label"":""passcode_forgotten"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-754,why_verify_identity,verify_my_identity,72,0,"{""label"":""verify_my_identity"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,98,1,"{""label"":""declined_cash_withdrawal"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-512,getting_spare_card,getting_spare_card,92,1,"{""label"":""getting_spare_card"",""confidence"":92}"
top_two_mass,gpt-5.6-luna,banking-765,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-712,unable_to_verify_identity,unable_to_verify_identity,68,1,"{""label"":""unable_to_verify_identity"",""confidence"":68}"
top_two_mass,gpt-5.6-luna,banking-584,pin_blocked,pin_blocked,85,1,"{""label"":""pin_blocked"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-126,getting_virtual_card,getting_virtual_card,88,1,"{""label"":""getting_virtual_card"",""confidence"":88}"
top_two_mass,gpt-5.6-luna,banking-324,card_delivery_estimate,card_arrival,85,0,"{""label"":""card_arrival"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-396,compromised_card,compromised_card,65,1,"{""label"":""compromised_card"",""confidence"":65}"
top_two_mass,gpt-5.6-luna,banking-711,unable_to_verify_identity,passcode_forgotten,55,0,"{""label"":""passcode_forgotten"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-513,getting_spare_card,getting_spare_card,96,1,"{""label"":""getting_spare_card"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-697,transfer_not_received_by_recipient,pending_transfer,45,0,"{""label"":""pending_transfer"",""confidence"":45}"
top_two_mass,gpt-5.6-luna,banking-763,wrong_amount_of_cash_received,wrong_amount_of_cash_received,98,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-629,top_up_by_bank_transfer_charge,receiving_money,85,0,"{""label"":""receiving_money"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-132,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{""label"":""lost_or_stolen_phone"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-577,pending_transfer,pending_transfer,98,1,"{""label"":""pending_transfer"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-237,Refund_not_showing_up,Refund_not_showing_up,98,1,"{""label"":""Refund_not_showing_up"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-748,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-301,cancel_transfer,cancel_transfer,58,1,"{""label"":""cancel_transfer"",""confidence"":58}"
top_two_mass,gpt-5.6-luna,banking-247,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-681,transfer_fee_charged,transfer_fee_charged,99,1,"{""label"":""transfer_fee_charged"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-099,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-364,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-634,top_up_by_card_charge,supported_cards_and_currencies,94,0,"{""label"":""supported_cards_and_currencies"",""confidence"":94}"
top_two_mass,gpt-5.6-luna,banking-325,card_delivery_estimate,card_delivery_estimate,85,1,"{""label"":""card_delivery_estimate"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-627,top_up_by_bank_transfer_charge,top_up_by_card_charge,92,0,"{""label"":""top_up_by_card_charge"",""confidence"":92}"
top_two_mass,gpt-5.6-luna,banking-390,change_pin,change_pin,98,1,"{""label"":""change_pin"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-195,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-009,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-729,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-578,pending_transfer,pending_transfer,99,1,"{""label"":""pending_transfer"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-624,top_up_by_bank_transfer_charge,receiving_money,72,0,"{""label"":""receiving_money"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-612,supported_cards_and_currencies,supported_cards_and_currencies,65,1,"{""label"":""supported_cards_and_currencies"",""confidence"":65}"
top_two_mass,gpt-5.6-luna,banking-551,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-346,card_payment_fee_charged,card_payment_fee_charged,99,1,"{""label"":""card_payment_fee_charged"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-567,pending_cash_withdrawal,pending_cash_withdrawal,96,1,"{""label"":""pending_cash_withdrawal"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-096,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-639,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-626,top_up_by_bank_transfer_charge,transfer_fee_charged,82,0,"{""label"":""transfer_fee_charged"",""confidence"":82}"
top_two_mass,gpt-5.6-luna,banking-286,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,99,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-561,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-233,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-560,pending_card_payment,pending_card_payment,97,1,"{""label"":""pending_card_payment"",""confidence"":97}"
top_two_mass,gpt-5.6-luna,banking-599,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-721,verify_my_identity,verify_my_identity,85,1,"{""label"":""verify_my_identity"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-758,wrong_amount_of_cash_received,wrong_amount_of_cash_received,98,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-621,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-666,topping_up_by_card,balance_not_updated_after_bank_transfer,18,0,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":18}"
top_two_mass,gpt-5.6-luna,banking-354,card_payment_not_recognised,card_payment_not_recognised,99,1,"{""label"":""card_payment_not_recognised"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-691,transfer_into_account,transfer_into_account,96,1,"{""label"":""transfer_into_account"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-256,apple_pay_or_google_pay,apple_pay_or_google_pay,98,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-372,cash_withdrawal_charge,cash_withdrawal_charge,97,1,"{""label"":""cash_withdrawal_charge"",""confidence"":97}"
top_two_mass,gpt-5.6-luna,banking-690,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-481,extra_charge_on_statement,extra_charge_on_statement,72,1,"{""label"":""extra_charge_on_statement"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-517,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-477,extra_charge_on_statement,extra_charge_on_statement,96,1,"{""label"":""extra_charge_on_statement"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-678,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-714,unable_to_verify_identity,unable_to_verify_identity,95,1,"{""label"":""unable_to_verify_identity"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-579,pending_transfer,pending_transfer,98,1,"{""label"":""pending_transfer"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-654,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-378,cash_withdrawal_charge,cash_withdrawal_charge,78,1,"{""label"":""cash_withdrawal_charge"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-349,card_payment_fee_charged,card_payment_fee_charged,98,1,"{""label"":""card_payment_fee_charged"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-444,disposable_card_limits,disposable_card_limits,98,1,"{""label"":""disposable_card_limits"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-371,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-747,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-293,beneficiary_not_allowed,beneficiary_not_allowed,95,1,"{""label"":""beneficiary_not_allowed"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-250,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-752,why_verify_identity,why_verify_identity,96,1,"{""label"":""why_verify_identity"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-672,topping_up_by_card,topping_up_by_card,98,1,"{""label"":""topping_up_by_card"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-633,top_up_by_card_charge,top_up_by_card_charge,78,1,"{""label"":""top_up_by_card_charge"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-732,verify_top_up,verify_top_up,96,1,"{""label"":""verify_top_up"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-554,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-192,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-393,compromised_card,compromised_card,95,1,"{""label"":""compromised_card"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-700,transfer_not_received_by_recipient,transfer_not_received_by_recipient,96,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-406,contactless_not_working,contactless_not_working,98,1,"{""label"":""contactless_not_working"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,100,1,"{""label"":""declined_cash_withdrawal"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-466,exchange_rate,exchange_rate,95,1,"{""label"":""exchange_rate"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-222,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-482,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-743,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-144,pending_cash_withdrawal,pending_cash_withdrawal,90,1,"{""label"":""pending_cash_withdrawal"",""confidence"":90}"
top_two_mass,gpt-5.6-luna,banking-650,top_up_failed,top_up_failed,99,1,"{""label"":""top_up_failed"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-189,topping_up_by_card,top_up_reverted,42,0,"{""label"":""top_up_reverted"",""confidence"":42}"
top_two_mass,gpt-5.6-luna,banking-668,topping_up_by_card,top_up_reverted,55,0,"{""label"":""top_up_reverted"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-429,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-204,transfer_timing,transfer_timing,95,1,"{""label"":""transfer_timing"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-766,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,90,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":90}"
top_two_mass,gpt-5.6-luna,banking-667,topping_up_by_card,receiving_money,85,0,"{""label"":""receiving_money"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-585,pin_blocked,pin_blocked,98,1,"{""label"":""pin_blocked"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-360,card_payment_wrong_exchange_rate,exchange_rate,96,0,"{""label"":""exchange_rate"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-556,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-533,lost_or_stolen_phone,lost_or_stolen_phone,98,1,"{""label"":""lost_or_stolen_phone"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-309,card_acceptance,card_acceptance,85,1,"{""label"":""card_acceptance"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-609,reverted_card_payment?,reverted_card_payment?,85,1,"{""label"":""reverted_card_payment?"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-307,card_about_to_expire,country_support,85,0,"{""label"":""country_support"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-265,atm_support,atm_support,96,1,"{""label"":""atm_support"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-562,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-401,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-476,exchange_via_app,exchange_via_app,96,1,"{""label"":""exchange_via_app"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-565,pending_cash_withdrawal,pending_cash_withdrawal,88,1,"{""label"":""pending_cash_withdrawal"",""confidence"":88}"
top_two_mass,gpt-5.6-luna,banking-592,receiving_money,receiving_money,95,1,"{""label"":""receiving_money"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-587,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-475,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-272,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-478,extra_charge_on_statement,extra_charge_on_statement,78,1,"{""label"":""extra_charge_on_statement"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-759,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-355,card_payment_not_recognised,compromised_card,78,0,"{""label"":""compromised_card"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-493,fiat_currency_support,fiat_currency_support,96,1,"{""label"":""fiat_currency_support"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-653,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-452,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-600,request_refund,request_refund,82,1,"{""label"":""request_refund"",""confidence"":82}"
top_two_mass,gpt-5.6-luna,banking-442,disposable_card_limits,disposable_card_limits,72,1,"{""label"":""disposable_card_limits"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-728,verify_source_of_funds,verify_source_of_funds,78,1,"{""label"":""verify_source_of_funds"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-552,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-244,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-251,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-632,top_up_by_card_charge,top_up_by_card_charge,85,1,"{""label"":""top_up_by_card_charge"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-225,why_verify_identity,verify_my_identity,58,0,"{""label"":""verify_my_identity"",""confidence"":58}"
top_two_mass,gpt-5.6-luna,banking-557,pending_card_payment,declined_card_payment,72,0,"{""label"":""declined_card_payment"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-304,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-240,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-713,unable_to_verify_identity,unable_to_verify_identity,65,1,"{""label"":""unable_to_verify_identity"",""confidence"":65}"
top_two_mass,gpt-5.6-luna,banking-413,country_support,country_support,98,1,"{""label"":""country_support"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-622,terminate_account,terminate_account,99,1,"{""label"":""terminate_account"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-120,get_physical_card,change_pin,88,0,"{""label"":""change_pin"",""confidence"":88}"
top_two_mass,gpt-5.6-luna,banking-389,change_pin,change_pin,100,1,"{""label"":""change_pin"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-344,card_payment_fee_charged,card_payment_fee_charged,96,1,"{""label"":""card_payment_fee_charged"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-511,get_physical_card,change_pin,55,0,"{""label"":""change_pin"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-736,virtual_card_not_working,disposable_card_limits,90,0,"{""label"":""disposable_card_limits"",""confidence"":90}"
top_two_mass,gpt-5.6-luna,banking-456,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-150,pending_transfer,transfer_timing,85,0,"{""label"":""transfer_timing"",""confidence"":85}"
top_two_mass,gpt-5.6-luna,banking-108,extra_charge_on_statement,extra_charge_on_statement,55,1,"{""label"":""extra_charge_on_statement"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-708,unable_to_verify_identity,unable_to_verify_identity,97,1,"{""label"":""unable_to_verify_identity"",""confidence"":97}"
top_two_mass,gpt-5.6-luna,banking-414,declined_card_payment,declined_card_payment,99,1,"{""label"":""declined_card_payment"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-631,top_up_by_card_charge,top_up_by_card_charge,99,1,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-487,failed_transfer,failed_transfer,55,1,"{""label"":""failed_transfer"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-328,card_delivery_estimate,card_arrival,55,0,"{""label"":""card_arrival"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-583,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-280,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,96,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-259,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-675,transaction_charged_twice,transaction_charged_twice,98,1,"{""label"":""transaction_charged_twice"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-537,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-246,age_limit,age_limit,100,1,"{""label"":""age_limit"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-102,exchange_rate,exchange_rate,65,1,"{""label"":""exchange_rate"",""confidence"":65}"
top_two_mass,gpt-5.6-luna,banking-048,card_not_working,pin_blocked,96,0,"{""label"":""pin_blocked"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-294,beneficiary_not_allowed,beneficiary_not_allowed,65,1,"{""label"":""beneficiary_not_allowed"",""confidence"":65}"
top_two_mass,gpt-5.6-luna,banking-379,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,92,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":92}"
top_two_mass,gpt-5.6-luna,banking-591,receiving_money,receiving_money,72,1,"{""label"":""receiving_money"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-297,cancel_transfer,cancel_transfer,68,1,"{""label"":""cancel_transfer"",""confidence"":68}"
top_two_mass,gpt-5.6-luna,banking-448,disposable_card_limits,disposable_card_limits,72,1,"{""label"":""disposable_card_limits"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-383,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-661,top_up_reverted,transaction_charged_twice,92,0,"{""label"":""transaction_charged_twice"",""confidence"":92}"
top_two_mass,gpt-5.6-luna,banking-232,Refund_not_showing_up,Refund_not_showing_up,98,1,"{""label"":""Refund_not_showing_up"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-494,fiat_currency_support,fiat_currency_support,96,1,"{""label"":""fiat_currency_support"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-333,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-168,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-405,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-431,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-270,automatic_top_up,automatic_top_up,98,1,"{""label"":""automatic_top_up"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-129,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-331,card_linking,card_linking,98,1,"{""label"":""card_linking"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-300,cancel_transfer,request_refund,55,0,"{""label"":""request_refund"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-545,order_physical_card,get_physical_card,95,0,"{""label"":""get_physical_card"",""confidence"":95}"
top_two_mass,gpt-5.6-luna,banking-506,get_physical_card,change_pin,55,0,"{""label"":""change_pin"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-430,declined_transfer,declined_transfer,98,1,"{""label"":""declined_transfer"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-339,card_not_working,card_not_working,70,1,"{""label"":""card_not_working"",""confidence"":70}"
top_two_mass,gpt-5.6-luna,banking-281,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,100,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":100}"
top_two_mass,gpt-5.6-luna,banking-532,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-543,order_physical_card,get_physical_card,78,0,"{""label"":""get_physical_card"",""confidence"":78}"
top_two_mass,gpt-5.6-luna,banking-436,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,99,1,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-756,why_verify_identity,why_verify_identity,96,1,"{""label"":""why_verify_identity"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-138,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
top_two_mass,gpt-5.6-luna,banking-273,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-443,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-153,pin_blocked,pin_blocked,96,1,"{""label"":""pin_blocked"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-156,receiving_money,receiving_money,96,1,"{""label"":""receiving_money"",""confidence"":96}"
top_two_mass,gpt-5.6-luna,banking-411,country_support,country_support,72,1,"{""label"":""country_support"",""confidence"":72}"
top_two_mass,gpt-5.6-luna,banking-289,beneficiary_not_allowed,beneficiary_not_allowed,55,1,"{""label"":""beneficiary_not_allowed"",""confidence"":55}"
top_two_mass,gpt-5.6-luna,banking-180,top_up_failed,top_up_failed,88,1,"{""label"":""top_up_failed"",""confidence"":88}"
top_two_mass,gpt-5.6-luna,banking-006,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-386,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-617,terminate_account,terminate_account,99,1,"{""label"":""terminate_account"",""confidence"":99}"
top_two_mass,gpt-5.6-luna,banking-523,getting_virtual_card,getting_virtual_card,98,1,"{""label"":""getting_virtual_card"",""confidence"":98}"
