task,model,id,gold,prediction,confidence,correct,raw
banking77,gpt-5.6-luna,banking-309,card_acceptance,card_acceptance,98,1,"{""label"":""card_acceptance"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-554,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-572,pending_top_up,pending_top_up,96,1,"{""label"":""pending_top_up"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-246,age_limit,age_limit,100,1,"{""label"":""age_limit"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-420,declined_card_payment,card_not_working,45,0,"{""label"":""card_not_working"",""confidence"":45}"
banking77,gpt-5.6-luna,banking-705,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-371,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-673,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-376,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-273,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-403,contactless_not_working,card_payment_not_recognised,12,0,"{""label"":""card_payment_not_recognised"",""confidence"":12}"
banking77,gpt-5.6-luna,banking-685,transfer_fee_charged,transfer_fee_charged,99,1,"{""label"":""transfer_fee_charged"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-717,verify_my_identity,verify_my_identity,96,1,"{""label"":""verify_my_identity"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-534,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-352,card_payment_not_recognised,card_payment_not_recognised,98,1,"{""label"":""card_payment_not_recognised"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-400,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-548,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-500,get_disposable_virtual_card,get_disposable_virtual_card,100,1,"{""label"":""get_disposable_virtual_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-498,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-700,transfer_not_received_by_recipient,transfer_not_received_by_recipient,98,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-553,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-430,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-485,failed_transfer,failed_transfer,91,1,"{""label"":""failed_transfer"",""confidence"":91}"
banking77,gpt-5.6-luna,banking-656,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-690,transfer_into_account,transfer_into_account,99,1,"{""label"":""transfer_into_account"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-647,top_up_failed,top_up_failed,72,1,"{""label"":""top_up_failed"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-713,unable_to_verify_identity,why_verify_identity,96,0,"{""label"":""why_verify_identity"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-423,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-304,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-623,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-512,getting_spare_card,getting_spare_card,96,1,"{""label"":""getting_spare_card"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-314,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-598,request_refund,request_refund,99,1,"{""label"":""request_refund"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-307,card_about_to_expire,country_support,98,0,"{""label"":""country_support"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-326,card_delivery_estimate,card_delivery_estimate,98,1,"{""label"":""card_delivery_estimate"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-333,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-382,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,98,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-573,pending_top_up,top_up_failed,92,0,"{""label"":""top_up_failed"",""confidence"":92}"
banking77,gpt-5.6-luna,banking-390,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-596,request_refund,request_refund,99,1,"{""label"":""request_refund"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-646,top_up_failed,top_up_failed,100,1,"{""label"":""top_up_failed"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-473,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-687,transfer_into_account,transfer_into_account,99,1,"{""label"":""transfer_into_account"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-609,reverted_card_payment?,reverted_card_payment?,96,1,"{""label"":""reverted_card_payment?"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-577,pending_transfer,pending_transfer,98,1,"{""label"":""pending_transfer"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-253,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-635,top_up_by_card_charge,top_up_by_card_charge,98,1,"{""label"":""top_up_by_card_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-271,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-715,verify_my_identity,verify_my_identity,98,1,"{""label"":""verify_my_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-683,transfer_fee_charged,exchange_charge,35,0,"{""label"":""exchange_charge"",""confidence"":35}"
banking77,gpt-5.6-luna,banking-501,get_disposable_virtual_card,get_disposable_virtual_card,98,1,"{""label"":""get_disposable_virtual_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-244,activate_my_card,activate_my_card,99,1,"{""label"":""activate_my_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-396,compromised_card,compromised_card,92,1,"{""label"":""compromised_card"",""confidence"":92}"
banking77,gpt-5.6-luna,banking-735,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-341,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-272,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-723,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-701,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-718,verify_my_identity,verify_my_identity,99,1,"{""label"":""verify_my_identity"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-763,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-384,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-526,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-564,pending_cash_withdrawal,pending_cash_withdrawal,98,1,"{""label"":""pending_cash_withdrawal"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-514,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-552,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-734,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-455,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-310,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-479,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-363,card_payment_wrong_exchange_rate,exchange_charge,97,0,"{""label"":""exchange_charge"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-369,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-288,beneficiary_not_allowed,failed_transfer,98,0,"{""label"":""failed_transfer"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-698,transfer_not_received_by_recipient,transfer_not_received_by_recipient,98,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-295,cancel_transfer,cancel_transfer,96,1,"{""label"":""cancel_transfer"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-327,card_delivery_estimate,card_delivery_estimate,96,1,"{""label"":""card_delivery_estimate"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-286,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,99,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-562,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-265,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-506,get_physical_card,change_pin,54,0,"{""label"":""change_pin"",""confidence"":54}"
banking77,gpt-5.6-luna,banking-458,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-766,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,99,1,"{""label"":""wrong_exchange_rate_for_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-262,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-419,declined_card_payment,declined_card_payment,98,1,"{""label"":""declined_card_payment"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-411,country_support,atm_support,72,0,"{""label"":""atm_support"",""confidence"":72}"
banking77,gpt-5.6-luna,banking-270,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-294,beneficiary_not_allowed,beneficiary_not_allowed,96,1,"{""label"":""beneficiary_not_allowed"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-256,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-437,direct_debit_payment_not_recognised,compromised_card,35,0,"{""label"":""compromised_card"",""confidence"":35}"
banking77,gpt-5.6-luna,banking-353,card_payment_not_recognised,extra_charge_on_statement,82,0,"{""label"":""extra_charge_on_statement"",""confidence"":82}"
banking77,gpt-5.6-luna,banking-704,transfer_timing,transfer_timing,99,1,"{""label"":""transfer_timing"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-393,compromised_card,compromised_card,98,1,"{""label"":""compromised_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-264,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-491,fiat_currency_support,fiat_currency_support,98,1,"{""label"":""fiat_currency_support"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-649,top_up_failed,top_up_failed,98,1,"{""label"":""top_up_failed"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-499,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-716,verify_my_identity,verify_my_identity,98,1,"{""label"":""verify_my_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-467,exchange_rate,exchange_rate,96,1,"{""label"":""exchange_rate"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-618,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-664,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-495,fiat_currency_support,fiat_currency_support,99,1,"{""label"":""fiat_currency_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-605,reverted_card_payment?,reverted_card_payment?,98,1,"{""label"":""reverted_card_payment?"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-410,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-254,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-636,top_up_by_card_charge,top_up_by_card_charge,99,1,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-323,card_delivery_estimate,card_delivery_estimate,85,1,"{""label"":""card_delivery_estimate"",""confidence"":85}"
banking77,gpt-5.6-luna,banking-589,receiving_money,fiat_currency_support,78,0,"{""label"":""fiat_currency_support"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-653,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-278,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,88,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-758,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-488,failed_transfer,failed_transfer,88,1,"{""label"":""failed_transfer"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-425,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-248,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-730,verify_top_up,verify_top_up,99,1,"{""label"":""verify_top_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-676,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-583,pin_blocked,pin_blocked,100,1,"{""label"":""pin_blocked"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-401,contactless_not_working,contactless_not_working,100,1,"{""label"":""contactless_not_working"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-321,card_arrival,card_arrival,93,1,"{""label"":""card_arrival"",""confidence"":93}"
banking77,gpt-5.6-luna,banking-652,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-638,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,92,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":92}"
banking77,gpt-5.6-luna,banking-336,card_linking,card_linking,98,1,"{""label"":""card_linking"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-325,card_delivery_estimate,card_arrival,96,0,"{""label"":""card_arrival"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-707,transfer_timing,transfer_timing,99,1,"{""label"":""transfer_timing"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-650,top_up_failed,top_up_failed,99,1,"{""label"":""top_up_failed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-364,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-644,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-753,why_verify_identity,why_verify_identity,98,1,"{""label"":""why_verify_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-349,card_payment_fee_charged,card_payment_fee_charged,99,1,"{""label"":""card_payment_fee_charged"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-492,fiat_currency_support,exchange_via_app,96,0,"{""label"":""exchange_via_app"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-260,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-302,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-640,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-367,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-484,failed_transfer,failed_transfer,91,1,"{""label"":""failed_transfer"",""confidence"":91}"
banking77,gpt-5.6-luna,banking-266,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-643,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-432,declined_transfer,declined_transfer,99,1,"{""label"":""declined_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-645,top_up_failed,top_up_failed,99,1,"{""label"":""top_up_failed"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-545,order_physical_card,get_physical_card,98,0,"{""label"":""get_physical_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-535,lost_or_stolen_phone,lost_or_stolen_card,100,0,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-541,order_physical_card,get_physical_card,99,0,"{""label"":""get_physical_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-252,age_limit,age_limit,100,1,"{""label"":""age_limit"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-408,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-606,reverted_card_payment?,reverted_card_payment?,96,1,"{""label"":""reverted_card_payment?"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-460,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-629,top_up_by_bank_transfer_charge,receiving_money,96,0,"{""label"":""receiving_money"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-670,topping_up_by_card,top_up_reverted,78,0,"{""label"":""top_up_reverted"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-697,transfer_not_received_by_recipient,pending_transfer,78,0,"{""label"":""pending_transfer"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-482,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-233,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-374,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-454,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-665,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-518,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-714,unable_to_verify_identity,unable_to_verify_identity,98,1,"{""label"":""unable_to_verify_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-493,fiat_currency_support,fiat_currency_support,98,1,"{""label"":""fiat_currency_support"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-513,getting_spare_card,getting_spare_card,99,1,"{""label"":""getting_spare_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-684,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-461,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-663,top_up_reverted,top_up_reverted,99,1,"{""label"":""top_up_reverted"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-331,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-720,verify_my_identity,verify_my_identity,98,1,"{""label"":""verify_my_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-603,reverted_card_payment?,reverted_card_payment?,99,1,"{""label"":""reverted_card_payment?"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-558,pending_card_payment,pending_card_payment,96,1,"{""label"":""pending_card_payment"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-415,declined_card_payment,declined_card_payment,96,1,"{""label"":""declined_card_payment"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-578,pending_transfer,pending_transfer,99,1,"{""label"":""pending_transfer"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-436,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,99,1,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-235,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-257,apple_pay_or_google_pay,apple_pay_or_google_pay,98,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-289,beneficiary_not_allowed,beneficiary_not_allowed,78,1,"{""label"":""beneficiary_not_allowed"",""confidence"":78}"
banking77,gpt-5.6-luna,banking-359,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-625,top_up_by_bank_transfer_charge,receiving_money,82,0,"{""label"":""receiving_money"",""confidence"":82}"
banking77,gpt-5.6-luna,banking-530,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-346,card_payment_fee_charged,card_payment_fee_charged,99,1,"{""label"":""card_payment_fee_charged"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-712,unable_to_verify_identity,unable_to_verify_identity,92,1,"{""label"":""unable_to_verify_identity"",""confidence"":92}"
banking77,gpt-5.6-luna,banking-582,pin_blocked,pin_blocked,100,1,"{""label"":""pin_blocked"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-398,compromised_card,compromised_card,98,1,"{""label"":""compromised_card"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-721,verify_my_identity,verify_my_identity,98,1,"{""label"":""verify_my_identity"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-406,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-760,wrong_amount_of_cash_received,cash_withdrawal_not_recognised,96,0,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-631,top_up_by_card_charge,top_up_by_card_charge,99,1,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-565,pending_cash_withdrawal,pending_cash_withdrawal,96,1,"{""label"":""pending_cash_withdrawal"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-587,pin_blocked,pin_blocked,100,1,"{""label"":""pin_blocked"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-560,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-510,get_physical_card,change_pin,96,0,"{""label"":""change_pin"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-531,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
banking77,gpt-5.6-luna,banking-328,card_delivery_estimate,card_arrival,95,0,"{""label"":""card_arrival"",""confidence"":95}"
banking77,gpt-5.6-luna,banking-344,card_payment_fee_charged,card_payment_fee_charged,98,1,"{""label"":""card_payment_fee_charged"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-667,topping_up_by_card,receiving_money,96,0,"{""label"":""receiving_money"",""confidence"":96}"
banking77,gpt-5.6-luna,banking-287,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,99,1,"{""label"":""balance_not_updated_after_cheque_or_cash_deposit"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-658,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-539,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-451,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-637,top_up_by_card_charge,top_up_by_card_charge,99,1,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-247,age_limit,age_limit,99,1,"{""label"":""age_limit"",""confidence"":99}"
banking77,gpt-5.6-luna,banking-614,supported_cards_and_currencies,supported_cards_and_currencies,98,1,"{""label"":""supported_cards_and_currencies"",""confidence"":98}"
banking77,gpt-5.6-luna,banking-688,transfer_into_account,transfer_into_account,90,1,"{""label"":""transfer_into_account"",""confidence"":90}"
banking77,gpt-5.6-luna,banking-494,fiat_currency_support,fiat_currency_support,97,1,"{""label"":""fiat_currency_support"",""confidence"":97}"
banking77,gpt-5.6-luna,banking-544,order_physical_card,get_physical_card,88,0,"{""label"":""get_physical_card"",""confidence"":88}"
banking77,gpt-5.6-luna,banking-279,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,93,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":93}"
