model,id,gold,prediction,code,correct,stated_confidence,token_logprob,token_probability,top_logprobs_json,raw
gpt-5.6-luna,banking-236,Refund_not_showing_up,Refund_not_showing_up,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-491,fiat_currency_support,fiat_currency_support,N,1,95,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 95
gpt-5.6-luna,banking-206,unable_to_verify_identity,unable_to_verify_identity,X,1,98,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 98
gpt-5.6-luna,banking-686,transfer_fee_charged,transfer_fee_charged,W,1,99,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 99
gpt-5.6-luna,banking-128,lost_or_stolen_card,lost_or_stolen_card,7,1,55,-0.007659912109375,0.9923693502540075,"[{""token"":""7"",""logprob"":-0.007659912109375}]",7 55
gpt-5.6-luna,banking-260,atm_support,atm_support,-,1,99,0.0,1.0,"[{""token"":""-"",""logprob"":0.0}]",- 99
gpt-5.6-luna,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,A,1,99,7.62939453125e-06,1.000007629423635,"[{""token"":""A"",""logprob"":7.62939453125e-06}]",A 99
gpt-5.6-luna,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,r,1,98,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 98
gpt-5.6-luna,banking-705,transfer_timing,transfer_timing,8,1,78,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""8"",""logprob"":-1.1444091796875e-05}]",8 78
gpt-5.6-luna,banking-155,receiving_money,transfer_into_account,@,0,55,-0.25045013427734375,0.7784502970325302,"[{""token"":""@"",""logprob"":-0.25045013427734375},{""token"":""E"",""logprob"":-1.53289794921875}]",@ 55
gpt-5.6-luna,banking-188,topping_up_by_card,receiving_money,D,0,55,-0.6474151611328125,0.5233969264750905,"[{""token"":""D"",""logprob"":-0.6474151611328125},{""token"":""#"",""logprob"":-0.7791366577148438}]",D 55
gpt-5.6-luna,banking-414,declined_card_payment,declined_card_payment,@,1,99,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 99
gpt-5.6-luna,banking-717,verify_my_identity,verify_my_identity,a,1,70,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""a"",""logprob"":-1.1444091796875e-05}]",a 70
gpt-5.6-luna,banking-187,topping_up_by_card,top_up_reverted,y,0,70,-0.00937652587890625,0.9906672966651766,"[{""token"":""y"",""logprob"":-0.00937652587890625}]",y 70
gpt-5.6-luna,banking-135,order_physical_card,get_physical_card,i,0,70,-0.05078887939453125,0.9504793151200719,"[{""token"":""i"",""logprob"":-0.05078887939453125},{""token"":""3"",""logprob"":-3.0054969787597656}]",i 70
gpt-5.6-luna,banking-672,topping_up_by_card,topping_up_by_card,?,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""?"",""logprob"":-3.814697265625e-06}]",? 98
gpt-5.6-luna,banking-579,pending_transfer,pending_transfer,a,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""a"",""logprob"":3.814697265625e-06}]",a 98
gpt-5.6-luna,banking-600,request_refund,request_refund,q,1,72,-0.001483917236328125,0.9985171832244558,"[{""token"":""q"",""logprob"":-0.001483917236328125}]",q 72
gpt-5.6-luna,banking-602,request_refund,request_refund,X,1,85,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 85
gpt-5.6-luna,banking-309,card_acceptance,card_acceptance,U,1,85,-7.62939453125e-06,0.9999923706345725,"[{""token"":""U"",""logprob"":-7.62939453125e-06}]",U 85
gpt-5.6-luna,banking-577,pending_transfer,pending_transfer,B,1,92,0.0,1.0,"[{""token"":""B"",""logprob"":0.0}]",B 92
gpt-5.6-luna,banking-161,reverted_card_payment?,reverted_card_payment?,@,1,98,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 98
gpt-5.6-luna,banking-256,apple_pay_or_google_pay,apple_pay_or_google_pay,d,1,65,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 65
gpt-5.6-luna,banking-586,pin_blocked,pin_blocked,A,1,98,-0.017810821533203125,0.9823468536526895,"[{""token"":""A"",""logprob"":-0.017810821533203125}]",A 98
gpt-5.6-luna,banking-555,pending_card_payment,pending_card_payment,S,1,98,0.0,1.0,"[{""token"":""S"",""logprob"":0.0}]",S 98
gpt-5.6-luna,banking-427,declined_cash_withdrawal,declined_cash_withdrawal,#,1,99,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 99
gpt-5.6-luna,banking-156,receiving_money,receiving_money,I,1,85,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""I"",""logprob"":-1.1444091796875e-05}]",I 85
gpt-5.6-luna,banking-212,verify_source_of_funds,verify_source_of_funds,0,1,55,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""0"",""logprob"":-1.1444091796875e-05}]",0 55
gpt-5.6-luna,banking-062,cash_withdrawal_charge,cash_withdrawal_charge,u,1,98,0.0,1.0,"[{""token"":""u"",""logprob"":0.0}]",u 98
gpt-5.6-luna,banking-739,virtual_card_not_working,get_disposable_virtual_card,7,0,96,-0.13121414184570312,0.8770299454694857,"[{""token"":""7"",""logprob"":-0.13121414184570312},{""token"":""a"",""logprob"":-2.3094558715820312},{""token"":""A"",""logprob"":-3.7456130981445312}]",7 96
gpt-5.6-luna,banking-151,pin_blocked,pin_blocked,A,1,99,0.0,1.0,"[{""token"":""A"",""logprob"":0.0}]",A 99
gpt-5.6-luna,banking-030,cancel_transfer,cancel_transfer,/,1,99,0.0,1.0,"[{""token"":""/"",""logprob"":0.0}]",/ 99
gpt-5.6-luna,banking-272,automatic_top_up,automatic_top_up,X,1,99,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 99
gpt-5.6-luna,banking-045,card_linking,card_linking,P,1,88,0.0,1.0,"[{""token"":""P"",""logprob"":0.0}]",P 88
gpt-5.6-luna,banking-017,automatic_top_up,automatic_top_up,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-154,receiving_money,receiving_money,d,1,98,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 98
gpt-5.6-luna,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,n,1,98,0.0,1.0,"[{""token"":""n"",""logprob"":0.0}]",n 98
gpt-5.6-luna,banking-351,card_payment_not_recognised,card_payment_not_recognised,2,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""2"",""logprob"":-3.814697265625e-06}]",2 96
gpt-5.6-luna,banking-508,get_physical_card,change_pin,U,0,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""U"",""logprob"":-7.62939453125e-06}]",U 98
gpt-5.6-luna,banking-568,pending_top_up,pending_top_up,R,1,85,-0.5689048767089844,0.5661450980188658,"[{""token"":""R"",""logprob"":-0.5689048767089844},{""token"":""y"",""logprob"":-0.9043960571289062},{""token"":""m"",""logprob"":-3.785247802734375}]",R 85
gpt-5.6-luna,banking-443,disposable_card_limits,disposable_card_limits,e,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""e"",""logprob"":3.814697265625e-06}]",e 98
gpt-5.6-luna,banking-408,country_support,country_support,X,1,98,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 98
gpt-5.6-luna,banking-419,declined_card_payment,declined_card_payment,*,1,97,0.0,1.0,"[{""token"":""*"",""logprob"":0.0}]",* 97
gpt-5.6-luna,banking-465,exchange_rate,exchange_rate,k,1,96,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 96
gpt-5.6-luna,banking-332,card_linking,activate_my_card,T,0,96,-0.1110382080078125,0.894904555755551,"[{""token"":""T"",""logprob"":-0.1110382080078125},{""token"":""B"",""logprob"":-2.2530975341796875}]",T 96
gpt-5.6-luna,banking-320,card_arrival,card_arrival,c,1,72,-0.2961311340332031,0.7436898985697524,"[{""token"":""c"",""logprob"":-0.2961311340332031},{""token"":""F"",""logprob"":-1.3613624572753906}]",c 72
gpt-5.6-luna,banking-170,top_up_by_bank_transfer_charge,transfer_fee_charged,m,0,96,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 96
gpt-5.6-luna,banking-760,wrong_amount_of_cash_received,Refund_not_showing_up,0,0,55,-0.5232696533203125,0.5925798463262603,"[{""token"":""0"",""logprob"":-0.5232696533203125},{""token"":""Q"",""logprob"":-1.033447265625},{""token"":""#"",""logprob"":-4.072154998779297},{""token"":""F"",""logprob"":-4.279449462890625},{""token"":""<"",""logprob"":-4.54559326171875}]",0 55
gpt-5.6-luna,banking-245,activate_my_card,activate_my_card,%,1,85,-0.000385284423828125,0.9996147897886842,"[{""token"":""%"",""logprob"":-0.000385284423828125}]",% 85
gpt-5.6-luna,banking-534,lost_or_stolen_phone,lost_or_stolen_phone,X,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""X"",""logprob"":-3.814697265625e-06}]",X 99
gpt-5.6-luna,banking-669,topping_up_by_card,pending_top_up,n,0,85,-0.003406524658203125,0.9965992709640759,"[{""token"":""n"",""logprob"":-0.003406524658203125}]",n 85
gpt-5.6-luna,banking-450,edit_personal_details,edit_personal_details,y,1,100,0.0,1.0,"[{""token"":""y"",""logprob"":0.0}]",y 100
gpt-5.6-luna,banking-264,atm_support,atm_support,3,1,99,0.0,1.0,"[{""token"":""3"",""logprob"":0.0}]",3 99
gpt-5.6-luna,banking-065,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,m,1,99,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 99
gpt-5.6-luna,banking-541,order_physical_card,get_physical_card,T,0,98,-0.001071929931640625,0.9989286443800229,"[{""token"":""T"",""logprob"":-0.001071929931640625}]",T 98
gpt-5.6-luna,banking-535,lost_or_stolen_phone,lost_or_stolen_card,H,0,99,0.0,1.0,"[{""token"":""H"",""logprob"":0.0}]",H 99
gpt-5.6-luna,banking-173,top_up_by_card_charge,top_up_by_card_charge,8,1,96,0.0,1.0,"[{""token"":""8"",""logprob"":0.0}]",8 96
gpt-5.6-luna,banking-769,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,#,1,98,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 98
gpt-5.6-luna,banking-748,visa_or_mastercard,visa_or_mastercard,=,1,98,0.0,1.0,"[{""token"":""="",""logprob"":0.0}]",= 98
gpt-5.6-luna,banking-071,compromised_card,card_payment_not_recognised,i,0,96,-3.0517578125e-05,0.9999694828875315,"[{""token"":""i"",""logprob"":-3.0517578125e-05}]",i 96
gpt-5.6-luna,banking-390,change_pin,change_pin,G,1,98,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 98
gpt-5.6-luna,banking-167,terminate_account,terminate_account,8,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""8"",""logprob"":3.814697265625e-06}]",8 99
gpt-5.6-luna,banking-131,lost_or_stolen_phone,lost_or_stolen_phone,>,1,99,0.0,1.0,"[{""token"":"">"",""logprob"":0.0}]",> 99
gpt-5.6-luna,banking-241,activate_my_card,activate_my_card,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-307,card_about_to_expire,order_physical_card,y,0,55,-0.018383026123046875,0.981784911062608,"[{""token"":""y"",""logprob"":-0.018383026123046875}]",y 55
gpt-5.6-luna,banking-246,age_limit,age_limit,Z,1,99,0.0,1.0,"[{""token"":""Z"",""logprob"":0.0}]",Z 99
gpt-5.6-luna,banking-318,card_arrival,get_physical_card,d,0,55,-0.0379486083984375,0.9627624175224077,"[{""token"":""d"",""logprob"":-0.0379486083984375},{""token"":""N"",""logprob"":-3.294780731201172}]",d 55
gpt-5.6-luna,banking-679,transaction_charged_twice,transaction_charged_twice,o,1,96,0.0,1.0,"[{""token"":""o"",""logprob"":0.0}]",o 96
gpt-5.6-luna,banking-622,terminate_account,terminate_account,C,1,99,0.0,1.0,"[{""token"":""C"",""logprob"":0.0}]",C 99
gpt-5.6-luna,banking-709,unable_to_verify_identity,unable_to_verify_identity,z,1,96,-0.0038909912109375,0.9961165688867611,"[{""token"":""z"",""logprob"":-0.0038909912109375}]",z 96
gpt-5.6-luna,banking-675,transaction_charged_twice,transaction_charged_twice,a,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""a"",""logprob"":3.814697265625e-06}]",a 98
gpt-5.6-luna,banking-552,passcode_forgotten,passcode_forgotten,5,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""5"",""logprob"":3.814697265625e-06}]",5 99
gpt-5.6-luna,banking-082,declined_cash_withdrawal,declined_cash_withdrawal,c,1,99,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 99
gpt-5.6-luna,banking-737,virtual_card_not_working,virtual_card_not_working,l,1,92,-0.00492095947265625,0.9950911286119561,"[{""token"":""l"",""logprob"":-0.00492095947265625}]",l 92
gpt-5.6-luna,banking-302,card_about_to_expire,card_about_to_expire,U,1,98,0.0,1.0,"[{""token"":""U"",""logprob"":0.0}]",U 98
gpt-5.6-luna,banking-455,edit_personal_details,edit_personal_details,<,1,99,-6.866455078125e-05,0.9999313378065751,"[{""token"":""<"",""logprob"":-6.866455078125e-05}]",< 99
gpt-5.6-luna,banking-014,atm_support,atm_support,#,1,99,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 99
gpt-5.6-luna,banking-668,topping_up_by_card,top_up_reverted,X,0,70,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""X"",""logprob"":-1.1444091796875e-05}]",X 70
gpt-5.6-luna,banking-403,contactless_not_working,card_not_working,6,0,34,-0.00927734375,0.9907655580295027,"[{""token"":""6"",""logprob"":-0.00927734375}]",6 34
gpt-5.6-luna,banking-021,balance_not_updated_after_bank_transfer,pending_transfer,s,0,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""s"",""logprob"":-3.814697265625e-06}]",s 99
gpt-5.6-luna,banking-678,transaction_charged_twice,transaction_charged_twice,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-366,card_swallowed,card_swallowed,/,1,99,0.0,1.0,"[{""token"":""/"",""logprob"":0.0}]",/ 99
gpt-5.6-luna,banking-363,card_payment_wrong_exchange_rate,exchange_rate,V,0,85,-0.24292755126953125,0.7843283353053712,"[{""token"":""V"",""logprob"":-0.24292755126953125},{""token"":""Z"",""logprob"":-1.53424072265625}]",V 85
gpt-5.6-luna,banking-697,transfer_not_received_by_recipient,pending_transfer,4,0,45,-3.814697265625e-06,0.9999961853100103,"[{""token"":""4"",""logprob"":-3.814697265625e-06}]",4 45
gpt-5.6-luna,banking-327,card_delivery_estimate,card_delivery_estimate,z,1,96,-0.000759124755859375,0.9992411633064417,"[{""token"":""z"",""logprob"":-0.000759124755859375}]",z 96
gpt-5.6-luna,banking-480,extra_charge_on_statement,extra_charge_on_statement,h,1,55,0.0,1.0,"[{""token"":""h"",""logprob"":0.0}]",h 55
gpt-5.6-luna,banking-417,declined_card_payment,declined_card_payment,D,1,78,-3.814697265625e-06,0.9999961853100103,"[{""token"":""D"",""logprob"":-3.814697265625e-06}]",D 78
gpt-5.6-luna,banking-712,unable_to_verify_identity,verify_my_identity,Y,0,55,-0.14138031005859375,0.8681590792759842,"[{""token"":""Y"",""logprob"":-0.14138031005859375},{""token"":""U"",""logprob"":-2.0264015197753906}]",Y 55
gpt-5.6-luna,banking-382,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,r,1,72,-0.945953369140625,0.38830919237504624,"[{""token"":""r"",""logprob"":-0.945953369140625},{""token"":""l"",""logprob"":-0.9570808410644531},{""token"":""a"",""logprob"":-1.7368087768554688},{""token"":""M"",""logprob"":-2.9693374633789062}]",r 72
gpt-5.6-luna,banking-004,activate_my_card,activate_my_card,n,1,99,0.0,1.0,"[{""token"":""n"",""logprob"":0.0}]",n 99
gpt-5.6-luna,banking-628,top_up_by_bank_transfer_charge,transfer_into_account,S,0,85,-0.000762939453125,0.9992373515111788,"[{""token"":""S"",""logprob"":-0.000762939453125}]",S 85
gpt-5.6-luna,banking-437,direct_debit_payment_not_recognised,compromised_card,M,0,35,-0.010669708251953125,0.9893870111793073,"[{""token"":""M"",""logprob"":-0.010669708251953125}]",M 35
gpt-5.6-luna,banking-271,automatic_top_up,automatic_top_up,O,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""O"",""logprob"":-7.62939453125e-06}]",O 98
gpt-5.6-luna,banking-289,beneficiary_not_allowed,beneficiary_not_allowed,P,1,55,-5.340576171875e-05,0.9999465956643435,"[{""token"":""P"",""logprob"":-5.340576171875e-05}]",P 55
gpt-5.6-luna,banking-404,contactless_not_working,contactless_not_working,$,1,98,-0.00038909912109375,0.9996109765681521,"[{""token"":""$"",""logprob"":-0.00038909912109375}]",$ 98
gpt-5.6-luna,banking-323,card_delivery_estimate,card_delivery_estimate,O,1,65,-0.00997161865234375,0.9900779330964435,"[{""token"":""O"",""logprob"":-0.00997161865234375}]",O 65
gpt-5.6-luna,banking-231,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,9,0,78,-0.6439056396484375,0.5252370262796404,"[{""token"":""9"",""logprob"":-0.6439056396484375},{""token"":""s"",""logprob"":-0.7449722290039062}]",9 78
gpt-5.6-luna,banking-770,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,z,1,92,0.0,1.0,"[{""token"":""z"",""logprob"":0.0}]",z 92
gpt-5.6-luna,banking-042,card_delivery_estimate,card_arrival,s,0,55,-0.07639312744140625,0.9264519212854042,"[{""token"":""s"",""logprob"":-0.07639312744140625},{""token"":""U"",""logprob"":-2.610027313232422}]",s 55
gpt-5.6-luna,banking-710,unable_to_verify_identity,verify_my_identity,e,0,78,-7.62939453125e-06,0.9999923706345725,"[{""token"":""e"",""logprob"":-7.62939453125e-06}]",e 78
gpt-5.6-luna,banking-192,transaction_charged_twice,transaction_charged_twice,-,1,98,0.0,1.0,"[{""token"":""-"",""logprob"":0.0}]",- 98
gpt-5.6-luna,banking-275,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,*,1,96,-7.62939453125e-06,0.9999923706345725,"[{""token"":""*"",""logprob"":-7.62939453125e-06}]",* 96
gpt-5.6-luna,banking-319,card_arrival,card_arrival,c,1,55,-0.00018310546875,0.9998169112940332,"[{""token"":""c"",""logprob"":-0.00018310546875}]",c 55
gpt-5.6-luna,banking-350,card_payment_fee_charged,card_payment_fee_charged,H,1,78,-4.1961669921875e-05,0.9999580392104567,"[{""token"":""H"",""logprob"":-4.1961669921875e-05}]",H 78
gpt-5.6-luna,banking-037,card_arrival,card_arrival,%,1,85,-0.001071929931640625,0.9989286443800229,"[{""token"":""%"",""logprob"":-0.001071929931640625}]",% 85
gpt-5.6-luna,banking-610,supported_cards_and_currencies,supported_cards_and_currencies,Z,1,85,0.0,1.0,"[{""token"":""Z"",""logprob"":0.0}]",Z 85
gpt-5.6-luna,banking-516,getting_spare_card,getting_spare_card,+,1,98,0.0,1.0,"[{""token"":""+"",""logprob"":0.0}]",+ 98
gpt-5.6-luna,banking-670,topping_up_by_card,top_up_reverted,9,0,42,-0.09833526611328125,0.9063449860493492,"[{""token"":""9"",""logprob"":-0.09833526611328125},{""token"":""&"",""logprob"":-2.55731201171875}]",9 42
gpt-5.6-luna,banking-294,beneficiary_not_allowed,declined_transfer,6,0,55,-0.2275543212890625,0.7964791545479579,"[{""token"":""6"",""logprob"":-0.2275543212890625},{""token"":""L"",""logprob"":-1.6418228149414062}]",6 55
gpt-5.6-luna,banking-526,lost_or_stolen_card,lost_or_stolen_card,t,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""t"",""logprob"":-3.814697265625e-06}]",t 99
gpt-5.6-luna,banking-591,receiving_money,receiving_money,-,1,55,-0.000476837158203125,0.9995232765105667,"[{""token"":""-"",""logprob"":-0.000476837158203125}]",- 55
gpt-5.6-luna,banking-653,top_up_limits,top_up_limits,A,1,98,0.0,1.0,"[{""token"":""A"",""logprob"":0.0}]",A 98
gpt-5.6-luna,banking-051,card_payment_fee_charged,card_payment_fee_charged,O,1,55,-0.3612709045410156,0.6967902092642763,"[{""token"":""O"",""logprob"":-0.3612709045410156},{""token"":""N"",""logprob"":-1.1969184875488281}]",O 55
gpt-5.6-luna,banking-336,card_linking,card_linking,L,1,92,-0.000316619873046875,0.9996834302457355,"[{""token"":""L"",""logprob"":-0.000316619873046875}]",L 92
gpt-5.6-luna,banking-633,top_up_by_card_charge,top_up_by_card_charge,o,1,72,-6.866455078125e-05,0.9999313378065751,"[{""token"":""o"",""logprob"":-6.866455078125e-05}]",o 72
gpt-5.6-luna,banking-487,failed_transfer,failed_transfer,/,1,55,-0.0097808837890625,0.9902667934862082,"[{""token"":""/"",""logprob"":-0.0097808837890625}]",/ 55
gpt-5.6-luna,banking-391,change_pin,change_pin,K,1,99,0.0,1.0,"[{""token"":""K"",""logprob"":0.0}]",K 99
gpt-5.6-luna,banking-423,declined_cash_withdrawal,declined_cash_withdrawal,5,1,99,0.0,1.0,"[{""token"":""5"",""logprob"":0.0}]",5 99
gpt-5.6-luna,banking-001,Refund_not_showing_up,Refund_not_showing_up,G,1,98,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 98
gpt-5.6-luna,banking-259,apple_pay_or_google_pay,apple_pay_or_google_pay,<,1,95,3.814697265625e-06,1.0000038147045416,"[{""token"":""<"",""logprob"":3.814697265625e-06}]",< 95
gpt-5.6-luna,banking-074,contactless_not_working,contactless_not_working,d,1,92,-0.000148773193359375,0.9998512378728234,"[{""token"":""d"",""logprob"":-0.000148773193359375}]",d 92
gpt-5.6-luna,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,1,98,0.0,1.0,"[{""token"":""1"",""logprob"":0.0}]",1 98
gpt-5.6-luna,banking-337,card_not_working,card_not_working,f,1,92,0.0,1.0,"[{""token"":""f"",""logprob"":0.0}]",f 92
gpt-5.6-luna,banking-735,verify_top_up,verify_top_up,+,1,98,-0.047359466552734375,0.9537444967169418,"[{""token"":""+"",""logprob"":-0.047359466552734375},{""token"":""/"",""logprob"":-3.0774383544921875}]",+ 98
gpt-5.6-luna,banking-462,exchange_charge,exchange_charge,Y,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""Y"",""logprob"":-3.814697265625e-06}]",Y 98
gpt-5.6-luna,banking-489,failed_transfer,failed_transfer,3,1,55,-0.000362396240234375,0.9996376694173515,"[{""token"":""3"",""logprob"":-0.000362396240234375}]",3 55
gpt-5.6-luna,banking-106,extra_charge_on_statement,extra_charge_on_statement,%,1,92,0.0,1.0,"[{""token"":""%"",""logprob"":0.0}]",% 92
gpt-5.6-luna,banking-715,verify_my_identity,verify_my_identity,n,1,85,3.814697265625e-06,1.0000038147045416,"[{""token"":""n"",""logprob"":3.814697265625e-06}]",n 85
gpt-5.6-luna,banking-251,age_limit,age_limit,=,1,99,0.0,1.0,"[{""token"":""="",""logprob"":0.0}]",= 99
gpt-5.6-luna,banking-572,pending_top_up,pending_top_up,1,1,85,-4.57763671875e-05,0.9999542246805344,"[{""token"":""1"",""logprob"":-4.57763671875e-05}]",1 85
gpt-5.6-luna,banking-409,country_support,country_support,V,1,98,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 98
gpt-5.6-luna,banking-584,pin_blocked,pin_blocked,f,1,85,-3.814697265625e-06,0.9999961853100103,"[{""token"":""f"",""logprob"":-3.814697265625e-06}]",f 85
gpt-5.6-luna,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,:,0,85,-4.57763671875e-05,0.9999542246805344,"[{""token"":"":"",""logprob"":-4.57763671875e-05}]",: 85
gpt-5.6-luna,banking-434,declined_transfer,failed_transfer,&,0,92,-0.000186920166015625,0.9998130973024701,"[{""token"":""&"",""logprob"":-0.000186920166015625}]",& 92
gpt-5.6-luna,banking-765,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,u,1,98,0.0,1.0,"[{""token"":""u"",""logprob"":0.0}]",u 98
gpt-5.6-luna,banking-301,cancel_transfer,cancel_transfer,2,1,45,-0.026485443115234375,0.9738622201324695,"[{""token"":""2"",""logprob"":-0.026485443115234375},{""token"":""L"",""logprob"":-3.8732032775878906}]",2 45
gpt-5.6-luna,banking-685,transfer_fee_charged,transfer_fee_charged,%,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""%"",""logprob"":-3.814697265625e-06}]",% 98
gpt-5.6-luna,banking-681,transfer_fee_charged,transfer_fee_charged,L,1,99,0.0,1.0,"[{""token"":""L"",""logprob"":0.0}]",L 99
gpt-5.6-luna,banking-101,exchange_rate,exchange_rate,G,1,85,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 85
gpt-5.6-luna,banking-636,top_up_by_card_charge,top_up_by_card_charge,I,1,98,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 98
gpt-5.6-luna,banking-258,apple_pay_or_google_pay,apple_pay_or_google_pay,c,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""c"",""logprob"":-3.814697265625e-06}]",c 96
gpt-5.6-luna,banking-485,failed_transfer,failed_transfer,8,1,55,-0.03035736083984375,0.9700987962764681,"[{""token"":""8"",""logprob"":-0.03035736083984375},{""token"":""m"",""logprob"":-3.5099143981933594}]",8 55
gpt-5.6-luna,banking-098,exchange_charge,exchange_charge,I,1,92,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 92
gpt-5.6-luna,banking-745,visa_or_mastercard,visa_or_mastercard,d,1,98,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 98
gpt-5.6-luna,banking-563,pending_cash_withdrawal,pending_cash_withdrawal,4,1,98,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 98
gpt-5.6-luna,banking-476,exchange_via_app,exchange_via_app,v,1,96,0.0,1.0,"[{""token"":""v"",""logprob"":0.0}]",v 96
gpt-5.6-luna,banking-665,top_up_reverted,top_up_reverted,8,1,99,0.0,1.0,"[{""token"":""8"",""logprob"":0.0}]",8 99
gpt-5.6-luna,banking-590,receiving_money,receiving_money,o,1,55,-0.00147247314453125,0.9985286104121481,"[{""token"":""o"",""logprob"":-0.00147247314453125}]",o 55
gpt-5.6-luna,banking-474,exchange_via_app,exchange_via_app,c,1,85,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""c"",""logprob"":-1.1444091796875e-05}]",c 85
gpt-5.6-luna,banking-741,virtual_card_not_working,virtual_card_not_working,y,1,98,0.0,1.0,"[{""token"":""y"",""logprob"":0.0}]",y 98
gpt-5.6-luna,banking-750,why_verify_identity,why_verify_identity,h,1,96,0.0,1.0,"[{""token"":""h"",""logprob"":0.0}]",h 96
gpt-5.6-luna,banking-232,Refund_not_showing_up,Refund_not_showing_up,S,1,98,0.0,1.0,"[{""token"":""S"",""logprob"":0.0}]",S 98
gpt-5.6-luna,banking-084,declined_cash_withdrawal,declined_cash_withdrawal,W,1,99,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 99
gpt-5.6-luna,banking-228,wrong_amount_of_cash_received,wrong_amount_of_cash_received,k,1,99,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 99
gpt-5.6-luna,banking-257,apple_pay_or_google_pay,apple_pay_or_google_pay,C,1,55,-0.15247344970703125,0.8585816892491697,"[{""token"":""C"",""logprob"":-0.15247344970703125},{""token"":""0"",""logprob"":-1.9560775756835938}]",C 55
