model_key,model_requested,model_returned,id,gold,prediction,correct,confidence,reported_confidence,input_tokens,output_tokens,reasoning_tokens,cost,latency_s,generation_id,provider
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-468,exchange_rate,exchange_rate,1,0.88,0.88,866,20,0,0.0047817,2.1388498570013326,gen-1789699159-YW1MQiuP7FA3JnmeGUz9,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-477,extra_charge_on_statement,extra_charge_on_statement,1,0.92,0.92,866,24,0,0.0048807,2.5647867400002724,gen-1789699156-IrplfIl4jXmvsmXeBch7,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-491,fiat_currency_support,fiat_currency_support,1,0.72,0.72,867,22,0,0.00483615,2.8324467559978075,gen-1789699158-rxJthHsMj0FKPiXgHTpl,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,1,0.96,0.96,870,25,0,0.00492525,3.360303613000724,gen-1789699156-35JJCzswuUCrSTGAPDX5,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-522,getting_virtual_card,getting_virtual_card,1,0.58,0.58,860,22,0,0.0048015,2.1343290530021477,gen-1789699171-Cau71UNR7qb8CNtTsSWp,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-527,lost_or_stolen_card,lost_or_stolen_card,1,0.78,0.78,870,24,0,0.0049005,1.9808981290007068,gen-1789699173-Byzr7R1jWpWjkgysmrk6,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,1,0.97,0.97,874,25,0,0.00494505,1.994652313998813,gen-1789699177-1KusfLkNQpvJA26ZSm3k,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-541,order_physical_card,get_physical_card,0,0.7,0.7,866,20,0,0.0047817,2.1545567539978947,gen-1789699176-78d5V1qbPKXHQUutFqsc,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-555,pending_card_payment,pending_card_payment,1,0.93,0.93,872,21,0,0.00483615,1.954699002999405,gen-1789699163-sGEdcBwu2N7CFqpyps3K,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-566,pending_cash_withdrawal,pending_cash_withdrawal,1,0.98,0.98,865,25,0,0.0049005,3.262885443000414,gen-1789699167-8V9K4EVHzgOK7D5rzlJ9,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-573,pending_top_up,top_up_failed,0,0.72,0.72,869,20,0,0.00479655,2.2899788210015686,gen-1789699172-UClmzMT9dz1GAtbmmQSH,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-575,pending_transfer,pending_transfer,1,0.62,0.62,869,20,0,0.00479655,2.062156379000953,gen-1789699174-Ws00VlJOGdgkfsZUpXaV,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-590,receiving_money,receiving_money,1,0.72,0.72,867,19,0,0.0047619,3.416606535000028,gen-1789699174-sPwrn8QNrz6V8gPGE7ui,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-608,reverted_card_payment?,declined_card_payment,0,0.6,0.6,864,21,0,0.00479655,2.142705680002109,gen-1789699164-A2YebyouF8U7SnlhfKe1,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,1,0.93,0.93,868,25,0,0.00491535,2.197538454998721,gen-1789699168-109PlLteSAOa15QQsZWw,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-622,terminate_account,terminate_account,1,0.98,0.98,868,19,0,0.00476685,2.0659183070019935,gen-1789699172-SREVui83HZDtl9jrZxfZ,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-671,topping_up_by_card,topping_up_by_card,1,0.92,0.92,864,22,0,0.0048213,2.1350817469974572,gen-1789699167-BDllQYp1gLVLQjy8lIYU,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-690,transfer_into_account,transfer_into_account,1,0.76,0.76,872,21,0,0.00483615,6.022913027001778,gen-1789699161-gUCKFZ9ML3V9vjQyosUE,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-707,transfer_timing,transfer_timing,1,0.82,0.82,866,20,0,0.0047817,1.9092589050014794,gen-1789699164-mj01pAalG4bAf1VPK7Jm,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-710,unable_to_verify_identity,verify_my_identity,0,0.66,0.66,870,21,0,0.00482625,2.2229661329984083,gen-1789699165-6ZlVURsNTRXD1PbG9Ngc,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-716,verify_my_identity,verify_my_identity,1,0.8,0.8,866,21,0,0.00480645,1.9603821080017951,gen-1789699163-whoLfDm6TRqEuLPSyJ7d,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-726,verify_source_of_funds,verify_source_of_funds,1,0.97,0.97,864,23,0,0.00484605,3.3934405839972897,gen-1789699161-TRM2EMRFQwsakwvqVJEw,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-729,verify_top_up,verify_top_up,1,0.88,0.88,864,20,0,0.0047718,3.8841874709978583,gen-1789699163-EU77uJt4giFP6cRttul5,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-746,visa_or_mastercard,supported_cards_and_currencies,0,0.58,0.58,869,25,0,0.0049203,2.0909642799997528,gen-1789699162-F5ANJ0CCkDQnOaZm5sRI,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-752,why_verify_identity,why_verify_identity,1,0.93,0.93,864,21,0,0.00479655,2.9877157480004826,gen-1789699161-nmA0kVHIhRptdXrAxsga,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,1,0.97,0.97,866,27,0,0.00495495,2.158365032002621,gen-1789699161-DXlCa9FuFuxZBYJjxr84,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-006,activate_my_card,activate_my_card,1,0.97,0.97,870,22,0,0.009702,3.593025761001627,gen-1789699218-06rMfRKTdpqfkd7Qr8ta,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-010,apple_pay_or_google_pay,apple_pay_or_google_pay,1,0.62,0.62,878,28,0,0.0100782,3.4746749010009808,gen-1789699206-Cu2x3Rmug81ZFTtEQyb7,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-027,beneficiary_not_allowed,beneficiary_not_allowed,1,0.62,0.62,870,27,0,0.0099495,3.410858676998032,gen-1789699215-AKIAbJzHxvyFFsqs3eAD,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-032,card_about_to_expire,card_about_to_expire,1,0.93,0.93,871,24,0,0.0098109,3.217191247000301,gen-1789699206-ULQ0mRDCj7mU3hHpX0Z4,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-044,card_linking,card_linking,1,0.55,0.55,872,20,0,0.0096228,4.170236943999043,gen-1789699201-2TpUiSIJqe82rt2W3TMm,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-047,card_not_working,card_not_working,1,0.9,0.9,873,21,0,0.0096822,3.2214772229999653,gen-1789699199-8rhwcYMo8YRJuhkM6yHC,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,1,0.97,0.97,873,31,0,0.0101772,2.285709815998416,gen-1789699197-dcEDCwYdh8Ey4krVAmqR,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,1,0.95,0.95,957,27,0,0.0108108,3.853395799997088,gen-1789699181-oda1UEFLvsDLLb2rlsTh,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-098,exchange_charge,exchange_charge,1,0.82,0.82,879,22,0,0.0097911,3.4049763999973948,gen-1789699181-vvyfBXuJQGEJ4fhpVLEo,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-105,exchange_via_app,fiat_currency_support,0,0.55,0.55,872,24,0,0.0098208,3.416367303001607,gen-1789699184-ouBaMXeZbcpIWtfGd5KZ,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-111,failed_transfer,failed_transfer,1,0.68,0.68,882,22,0,0.0098208,3.254273270998965,gen-1789699184-G5nyBFe0KZULFve8q3JY,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-120,get_physical_card,change_pin,0,0.7,0.7,867,20,0,0.0095733,3.172329107001133,gen-1789699181-aAlr4er2LfXaBsQ1wDn9,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-122,getting_spare_card,getting_spare_card,1,0.88,0.88,865,23,0,0.009702,3.0611562300000514,gen-1789699184-slJ1ktujbrB7kGzhFEvl,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-136,passcode_forgotten,passcode_forgotten,1,0.88,0.88,871,24,0,0.0098109,4.198753245000262,gen-1789699191-7uVCabETdBZuUO2SvIBA,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-153,pin_blocked,pin_blocked,1,0.72,0.72,867,22,0,0.0096723,3.2272793399970396,gen-1789699202-xrI4509esIt34bndx6OX,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-157,request_refund,request_refund,1,0.78,0.78,874,20,0,0.0096426,2.330781802000274,gen-1789699189-NcIwcQxwBIldYCRg8Eyf,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,0,0.78,0.78,872,25,0,0.0098703,3.8329696699984197,gen-1789699189-ZVpGNv5WsSLOkK3CHhoZ,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-172,top_up_by_card_charge,top_up_by_card_charge,1,0.55,0.55,865,26,0,0.0098505,3.208576984998217,gen-1789699199-nh9Qx2GNlZTFn9pEf8AC,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,1,0.97,0.97,870,30,0,0.010098,2.197617069003172,gen-1789699186-viHs87GRVvTPxP894Knk,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-178,top_up_failed,top_up_failed,1,0.88,0.88,869,22,0,0.0096921,3.0989887100004125,gen-1789699198-TsEhrDxHJBQl21Mb3Qtc,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-181,top_up_limits,top_up_limits,1,0.97,0.97,869,22,0,0.0096921,3.0033268430015596,gen-1789699197-1PxTiZXcOsUG1xOgPU7z,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-186,top_up_reverted,top_up_reverted,1,0.78,0.78,866,23,0,0.0097119,3.0314865370019106,gen-1789699199-extiAFrYeRyum2z9Z7fP,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-190,transaction_charged_twice,transaction_charged_twice,1,0.96,0.96,874,25,0,0.0098901,3.411834299000475,gen-1789699197-WdNlKTCncdfolXctVN2C,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-193,transfer_fee_charged,transfer_fee_charged,1,0.95,0.95,869,25,0,0.0098406,3.464385739996942,gen-1789699195-Z9hmWIJcHyCaJpmBEPQI,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-200,transfer_not_received_by_recipient,pending_card_payment,0,0.4,0.4,872,23,0,0.0097713,3.5447008369992545,gen-1789699194-04vjTSJYaxrAgONxJEWb,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-218,virtual_card_not_working,virtual_card_not_working,1,0.96,0.96,864,25,0,0.0097911,3.332588430999749,gen-1789699187-Gvx0SXhtcI4qTX4nIDXD,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,0.85,0.85,879,37,0,0.0105336,3.19731961800062,gen-1789699184-hNK7QDLuzE7TSw1hrzNA,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,0.93,0.93,874,26,0,0.0099396,3.4534592389973113,gen-1789699084-nOekBkLL5oMpfmeVAzeQ,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-252,age_limit,age_limit,1,0.98,0.98,870,20,0,0.009603,5.188487064999208,gen-1789699215-vPFi8Hik0uH7rUJP8icz,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-266,atm_support,atm_support,1,0.88,0.88,866,20,0,0.0095634,3.1732543840007565,gen-1789699219-njosBpm7Qn6zWC7BBGix,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-270,automatic_top_up,automatic_top_up,1,0.62,0.62,868,23,0,0.0097317,4.0452331460001005,gen-1789699215-dNRIVOrUn7UvKhJ81FEZ,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,1,0.95,0.95,873,32,0,0.0102267,5.231327712001075,gen-1789699215-3kNFBOkQFOOgEDyZSdlb,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,1,0.96,0.96,890,38,0,0.010692,3.254454664001969,gen-1789699195-ubtoeLQfJUm7msShrW4W,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-297,cancel_transfer,cancel_transfer,1,0.55,0.55,869,23,0,0.0097416,3.7343923240005097,gen-1789699205-8ufg4noUqmwAlk9BB4g8,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-314,card_acceptance,card_acceptance,1,0.88,0.88,863,22,0,0.0096327,4.110974780000106,gen-1789699196-BrmMN4adjlWM4WYXrXI0,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-322,card_arrival,card_delivery_estimate,0,0.8,0.8,870,25,0,0.0098505,3.1542027420000522,gen-1789699203-tGTf8NXBWIgfffYYR4td,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-325,card_delivery_estimate,card_delivery_estimate,1,0.72,0.72,870,25,0,0.0098505,3.0727776490020915,gen-1789699196-12LFb9Q8zxjealO6us5D,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-344,card_payment_fee_charged,card_payment_fee_charged,1,0.78,0.78,914,26,0,0.0103356,4.5009416959983355,gen-1789699200-NGJqBjAS5Am5PGWuRhza,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-351,card_payment_not_recognised,card_payment_not_recognised,1,0.95,0.95,868,26,0,0.0098802,3.0776329079999414,gen-1789699199-McG70OJimhUXomSZXg2l,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-367,card_swallowed,card_swallowed,1,0.98,0.98,871,22,0,0.0097119,2.3230150029994547,gen-1789699195-jwYASNbGnarrd03cxhfx,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,1,0.82,0.82,887,30,0,0.0102663,3.9728704820008716,gen-1789699190-qpQoHp0GunOd9tpefjqH,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-387,change_pin,change_pin,1,0.98,0.98,868,20,0,0.0095832,3.282196799002122,gen-1789699192-Jge9AhVevOYRCfrN4ALR,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-393,compromised_card,compromised_card,1,0.88,0.88,873,21,0,0.0096822,3.230960946999403,gen-1789699189-YLbhsLySqeXNYrAVxP6M,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-406,contactless_not_working,contactless_not_working,1,0.93,0.93,893,23,0,0.0099792,3.3307596490012656,gen-1789699188-Y6wZ6dL4rNv9Tutz8q0L,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-411,country_support,country_support,1,0.62,0.62,864,76,0,0.0123156,4.1292741790020955,gen-1789699189-ZuxM13II61Oy7AxD2UOB,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-415,declined_card_payment,declined_card_payment,1,0.88,0.88,879,23,0,0.0098406,3.1804655579981045,gen-1789699188-CcC3msn9Sczffywty1Ru,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,1,0.88,0.88,894,27,0,0.0101871,4.07201955599885,gen-1789699187-BkkrxzJNKpXe5DQiy0Ja,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-428,declined_transfer,declined_card_payment,0,0.96,0.96,897,23,0,0.0100188,3.7984072850013035,gen-1789699185-RIkdbWsOkZBfjKWyIxU7,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,0,0.8,0.8,886,26,0,0.0100584,4.766701174998161,gen-1789699181-Yv9UrArQfWRFXVABNZ0T,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-446,disposable_card_limits,get_disposable_virtual_card,0,0.78,0.78,868,27,0,0.0099297,4.3128990969998995,gen-1789699184-7eSpBjQmKVkWoxzJA976,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-454,edit_personal_details,edit_personal_details,1,0.93,0.93,862,23,0,0.0096723,3.2582087779992435,gen-1789699184-SQwigoVxigc3wFOQ8OpS,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-468,exchange_rate,exchange_rate,1,0.93,0.93,868,22,0,0.0096822,3.3992616920004366,gen-1789699181-5Qn514rSZCBkad1SvMAY,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-477,extra_charge_on_statement,extra_charge_on_statement,1,0.93,0.93,868,26,0,0.0098802,3.158742738000001,gen-1789699181-HJ8K5Se4hgudA7uiUjrE,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-491,fiat_currency_support,fiat_currency_support,1,0.74,0.74,869,24,0,0.0097911,3.4627488259975507,gen-1789699181-hPTLLPm7q8QruhwMltRM,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,1,0.96,0.96,872,27,0,0.0099693,3.249437038000906,gen-1789699181-cmiYZUChvN64MiUVjHRo,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-522,getting_virtual_card,getting_virtual_card,1,0.78,0.78,862,24,0,0.0097218,3.4620585369993933,gen-1789699206-BWuoSLoxLtX3kk4FFju8,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-527,lost_or_stolen_card,lost_or_stolen_card,1,0.88,0.88,872,26,0,0.0099198,3.4936506300000474,gen-1789699202-wfPv2rMlGGwrQRE4hZes,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,1,0.96,0.96,876,27,0,0.0100089,3.1077251360002265,gen-1789699200-yxpHq3tYMW43Bs2rswlO,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-541,order_physical_card,get_physical_card,0,0.78,0.78,868,22,0,0.0096822,3.485307588998694,gen-1789699197-LzdtQKMU2FLECLyL8nn8,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-555,pending_card_payment,pending_card_payment,1,0.96,0.96,874,23,0,0.0097911,3.030162932998792,gen-1789699207-o0jk29Xf8TvsurvP9YvZ,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-566,pending_cash_withdrawal,pending_cash_withdrawal,1,0.97,0.97,867,27,0,0.0099198,3.1562719860012294,gen-1789699193-W7KeInp7fBwPpHXRBit9,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-573,pending_top_up,top_up_failed,0,0.62,0.62,871,22,0,0.0097119,3.2296434519994364,gen-1789699186-rLU3GzATseKmcurKY4O8,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-575,pending_transfer,pending_transfer,1,0.62,0.62,871,22,0,0.0097119,3.0322898880003777,gen-1789699193-laxWXzw03cOBcqNdHtve,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-590,receiving_money,receiving_money,1,0.78,0.78,869,21,0,0.0096426,5.056567081999674,gen-1789699194-kW7G7oV5kOCDQROjUgQH,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-608,reverted_card_payment?,declined_card_payment,0,0.62,0.62,866,23,0,0.0097119,3.3014727420013514,gen-1789699186-B4FekMJ0S0LCxu2W2Qgs,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,1,0.96,0.96,870,27,0,0.0099495,3.2868943989997206,gen-1789699194-qWaJNZ3oxuF8K7W6OdS7,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-622,terminate_account,terminate_account,1,0.98,0.98,870,21,0,0.0096525,3.208130519000406,gen-1789699199-TV4XCaxnSlc5jJVr7oBI,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-671,topping_up_by_card,topping_up_by_card,1,0.93,0.93,866,24,0,0.0097614,3.330923433000862,gen-1789699196-eaku2nCinZrjkMgNw934,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-690,transfer_into_account,transfer_into_account,1,0.85,0.85,874,23,0,0.0097911,5.978843336000864,gen-1789699193-mlH5TTn77xue5X7GOEsF,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-707,transfer_timing,transfer_timing,1,0.88,0.88,868,22,0,0.0096822,4.213473165000323,gen-1789699190-te36BYKNz6aHKWHs2dil,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-710,unable_to_verify_identity,verify_my_identity,0,0.78,0.78,872,23,0,0.0097713,3.394584802001191,gen-1789699191-tDdhJTeWItGitfyIAkRU,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-716,verify_my_identity,verify_my_identity,1,0.88,0.88,868,23,0,0.0097317,4.739224621000176,gen-1789699191-8whTc3UKzmERn6pIsGO4,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-726,verify_source_of_funds,verify_source_of_funds,1,0.97,0.97,866,25,0,0.0098109,4.452707690998068,gen-1789699191-aNI5md5XrSyGDiAcLZ2w,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-729,verify_top_up,verify_top_up,1,0.9,0.9,866,22,0,0.0096624,3.043247784000414,gen-1789699187-Gjkcuy3N7AJhDEEaUkH4,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-746,visa_or_mastercard,supported_cards_and_currencies,0,0.78,0.78,871,27,0,0.0099594,3.7865713329993014,gen-1789699189-eCfZxvyqtFf8yPlVA2hm,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-752,why_verify_identity,why_verify_identity,1,0.93,0.93,866,23,0,0.0097119,3.0589506220021576,gen-1789699186-YLmcCgpMK7z4vENHT92x,
fable,anthropic/claude-fable-5.1,anthropic/claude-fable-5.1,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,1,0.96,0.96,868,29,0,0.0100287,3.3334530190004443,gen-1789699187-cgSXWifamQDXp6FV4rEl,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-006,activate_my_card,activate_my_card,1,0.99,0.99,616,68,40,0.00070983,1.711244665999402,gen-1789699790-Evrg6Wbwr77FzqYIOF9W,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-010,apple_pay_or_google_pay,supported_cards_and_currencies,0,0.85,0.85,620,547,517,0.0024910875,5.074169691000861,gen-1789699837-s5pE1Q4wmjNPdSp9fl4X,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-027,beneficiary_not_allowed,beneficiary_not_allowed,1,0.92,0.92,612,206,177,0.001219185,2.7945563749999565,gen-1789699793-qgmtWBSaX1aPgMGCSccJ,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-032,card_about_to_expire,card_about_to_expire,1,0.98,0.98,616,129,99,0.0009362925,2.2384995159991377,gen-1789699770-CZRLjyhQLMiEy5L71Q6U,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-044,card_linking,card_linking,1,0.95,0.95,619,268,242,0.0014545575,3.5512838539980294,gen-1789699834-ospzL7ehdYb6UfRSjeRA,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-047,card_not_working,card_not_working,1,0.95,0.95,616,108,80,0.00085833,2.8833858110010624,gen-1789699762-4QsHUY7Vi9PtJ99NB5mL,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,1,0.98,0.98,613,76,44,0.0007373025,2.2657752410013927,gen-1789699777-RTjFSTRYZ9mFe3jKyQAQ,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,1,0.98,0.98,675,76,48,0.0007833375,2.1954574069968658,gen-1789699786-D8eu4uaiSTo1skKJ6Fv5,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-098,exchange_charge,exchange_charge,1,0.95,0.95,620,155,129,0.0010357875,3.4246288260001165,gen-1789699779-R3pzCCmqc9OQwsY9Kd6e,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-105,exchange_via_app,exchange_via_app,1,0.92,0.92,616,214,186,0.001251855,3.2094934989981994,gen-1789699787-7FLX2NwH0j5Y5o5IEAYt,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-111,failed_transfer,failed_transfer,1,0.75,0.75,621,322,296,0.0016565175,3.519126705999952,gen-1789699833-RoH9TVfxZL4ayRUwRWvq,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-120,get_physical_card,change_pin,0,0.95,0.95,610,157,131,0.0010357875,5.108180462000746,gen-1789699781-xdZMepAEdiplojeHEITQ,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-122,getting_spare_card,getting_spare_card,1,0.98,0.98,612,115,87,0.0008813475,1.9042320759981521,gen-1789699786-YTsRf9md8o6CAh37oija,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-136,passcode_forgotten,passcode_forgotten,1,0.95,0.95,616,192,164,0.00117018,3.635469953998836,gen-1789699777-ENH3wrhJtJt0pKbWk3qH,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-153,pin_blocked,pin_blocked,1,0.95,0.95,609,109,83,0.000856845,3.108113965001394,gen-1789699773-AiOBI4xqCEhPvYVj2eaW,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-157,request_refund,request_refund,1,0.92,0.92,615,200,174,0.0011991375,3.2489140090001456,gen-1789699782-s4s5re48KGZT6eXOXRSM,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,0,0.95,0.95,615,145,117,0.00099495,3.029031150999799,gen-1789699769-g9WWgssQ2UOUptv4BDaE,
gemini,google/gemini-3.8-flash,google/gemini-3.8-flash,banking-172,top_up_by_card_charge,top_up_by_card_charge,1,0.85,0.85,611,487,455,0.002261655,4.0042273020008,gen-1789699835-ahsJ03oVj9gzA5jsqzSu,
